2025-04-01 18:36:44 - INFO - Starting ZeroGPT detection process
2025-04-01 18:36:44 - INFO - Temporary results will be saved to: .\temp\temp_results_20250401_183644.json
2025-04-01 18:36:44 - INFO - Loading data from: ..\2_iterativePrompting\GPT4oIteration\GPT4oIterations.json
2025-04-01 18:36:44 - INFO - Processing 35 entries...
2025-04-01 18:36:44 - INFO - Processing entry 1/35 (ID: 1) - 0.0% complete
2025-04-01 18:36:44 - INFO -   Checking original text for entry 1...
2025-04-01 18:39:43 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:39:44 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:39:45 - INFO -   Iteration 2 score: 0.0
2025-04-01 18:39:46 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:39:48 - INFO -   Iteration 3 score: 0.0
2025-04-01 18:39:49 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:39:50 - INFO -   Iteration 4 score: 0.0
2025-04-01 18:39:51 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:39:52 - INFO -   Iteration 5 score: 0.0
2025-04-01 18:39:53 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:39:54 - INFO -   Iteration 6 score: 0.0
2025-04-01 18:39:55 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:39:56 - INFO -   Iteration 7 score: 100.0
2025-04-01 18:39:57 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:39:58 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:39:59 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:40:01 - INFO -   Iteration 9 score: 100.0
2025-04-01 18:40:02 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:40:03 - INFO -   Iteration 10 score: 45.6
2025-04-01 18:40:04 - INFO - Completed processing for entry ID 8
2025-04-01 18:40:04 - INFO - Processing entry 9/35 (ID: 9) - 22.9% complete
2025-04-01 18:40:04 - INFO -   Checking original text for entry 9...
2025-04-01 18:40:05 - INFO -   Original text score: 0.0
2025-04-01 18:40:05 - INFO -   Checking summarized text for entry 9...
2025-04-01 18:40:06 - INFO -   Summarized text score: 0.0
2025-04-01 18:40:06 - INFO -   Processing 10 iterations for entry 9...
2025-04-01 18:40:06 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:40:08 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:40:09 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:40:10 - INFO -   Iteration 2 score: 0.0
2025-04-01 18:40:11 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:40:12 - INFO -   Iteration 3 score: 0.0
2025-04-01 18:40:13 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:40:15 - INFO -   Iteration 4 score: 0.0
2025-04-01 18:40:16 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:40:17 - INFO -   Iteration 5 score: 0.0
2025-04-01 18:40:18 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:40:19 - INFO -   Iteration 6 score: 0.0
2025-04-01 18:40:20 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:40:21 - INFO -   Iteration 7 score: 0.0
2025-04-01 18:40:22 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:40:23 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:40:24 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:40:26 - INFO -   Iteration 9 score: 0.0
2025-04-01 18:40:27 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:40:28 - INFO -   Iteration 10 score: 0.0
2025-04-01 18:40:29 - INFO - Completed processing for entry ID 9
2025-04-01 18:40:29 - INFO - Processing entry 10/35 (ID: 10) - 25.7% complete
2025-04-01 18:40:29 - INFO -   Checking original text for entry 10...
2025-04-01 18:40:30 - INFO -   Original text score: 0.0
2025-04-01 18:40:30 - INFO -   Checking summarized text for entry 10...
2025-04-01 18:40:31 - INFO -   Summarized text score: 100.0
2025-04-01 18:40:31 - INFO -   Processing 10 iterations for entry 10...
2025-04-01 18:40:31 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:40:33 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:40:34 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:40:35 - INFO -   Iteration 2 score: 28.61
2025-04-01 18:40:36 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:40:37 - INFO -   Iteration 3 score: 30.72
2025-04-01 18:40:38 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:40:39 - INFO -   Iteration 4 score: 0.0
2025-04-01 18:40:40 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:40:41 - INFO -   Iteration 5 score: 18.62
2025-04-01 18:40:42 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:40:44 - INFO -   Iteration 6 score: 27.18
2025-04-01 18:40:45 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:40:46 - INFO -   Iteration 7 score: 26.58
2025-04-01 18:40:47 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:40:48 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:40:49 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:40:50 - INFO -   Iteration 9 score: 0.0
2025-04-01 18:40:51 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:40:53 - INFO -   Iteration 10 score: 0.0
2025-04-01 18:40:54 - INFO - Completed processing for entry ID 10
2025-04-01 18:40:54 - INFO - Processing entry 11/35 (ID: 11) - 28.6% complete
2025-04-01 18:40:54 - INFO -   Checking original text for entry 11...
2025-04-01 18:40:55 - INFO -   Original text score: 0.0
2025-04-01 18:40:55 - INFO -   Checking summarized text for entry 11...
2025-04-01 18:40:56 - INFO -   Summarized text score: 27.6
2025-04-01 18:40:56 - INFO -   Processing 10 iterations for entry 11...
2025-04-01 18:40:56 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:40:58 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:40:59 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:41:00 - INFO -   Iteration 2 score: 0.0
2025-04-01 18:41:01 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:41:03 - INFO -   Iteration 3 score: 0.0
2025-04-01 18:41:04 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:41:05 - INFO -   Iteration 4 score: 0.0
2025-04-01 18:41:06 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:41:07 - INFO -   Iteration 5 score: 0.0
2025-04-01 18:41:08 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:41:10 - INFO -   Iteration 6 score: 0.0
2025-04-01 18:41:11 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:41:12 - INFO -   Iteration 7 score: 0.0
2025-04-01 18:41:13 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:41:14 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:41:15 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:41:16 - INFO -   Iteration 9 score: 0.0
2025-04-01 18:41:17 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:41:18 - INFO -   Iteration 10 score: 0.0
2025-04-01 18:41:19 - INFO - Completed processing for entry ID 11
2025-04-01 18:41:19 - INFO - Processing entry 12/35 (ID: 12) - 31.4% complete
2025-04-01 18:41:19 - INFO -   Checking original text for entry 12...
2025-04-01 18:41:21 - INFO -   Original text score: 0.0
2025-04-01 18:41:21 - INFO -   Checking summarized text for entry 12...
2025-04-01 18:41:22 - INFO -   Summarized text score: 67.12
2025-04-01 18:41:22 - INFO -   Processing 10 iterations for entry 12...
2025-04-01 18:41:22 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:41:23 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:41:24 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:41:25 - INFO -   Iteration 2 score: 96.97
2025-04-01 18:41:26 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:41:28 - INFO -   Iteration 3 score: 0.0
2025-04-01 18:41:29 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:41:30 - INFO -   Iteration 4 score: 96.72
2025-04-01 18:41:31 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:41:33 - INFO -   Iteration 5 score: 0.0
2025-04-01 18:41:34 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:41:35 - INFO -   Iteration 6 score: 0.0
2025-04-01 18:41:36 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:41:37 - INFO -   Iteration 7 score: 0.0
2025-04-01 18:41:38 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:41:39 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:41:40 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:41:41 - INFO -   Iteration 9 score: 0.0
2025-04-01 18:41:42 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:41:43 - INFO -   Iteration 10 score: 0.0
2025-04-01 18:41:44 - INFO - Completed processing for entry ID 12
2025-04-01 18:41:44 - INFO - Processing entry 13/35 (ID: 13) - 34.3% complete
2025-04-01 18:41:44 - INFO -   Checking original text for entry 13...
2025-04-01 18:41:45 - INFO -   Original text score: 0.0
2025-04-01 18:41:45 - INFO -   Checking summarized text for entry 13...
2025-04-01 18:41:46 - INFO -   Summarized text score: 0.0
2025-04-01 18:41:46 - INFO -   Processing 10 iterations for entry 13...
2025-04-01 18:41:46 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:41:47 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:41:48 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:41:50 - INFO -   Iteration 2 score: 0.0
2025-04-01 18:41:51 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:41:52 - INFO -   Iteration 3 score: 0.0
2025-04-01 18:41:53 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:41:54 - INFO -   Iteration 4 score: 0.0
2025-04-01 18:41:55 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:41:56 - INFO -   Iteration 5 score: 0.0
2025-04-01 18:41:57 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:41:58 - INFO -   Iteration 6 score: 0.0
2025-04-01 18:41:59 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:42:00 - INFO -   Iteration 7 score: 0.0
2025-04-01 18:42:01 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:42:03 - INFO -   Iteration 8 score: 0.0
2025-04-01 18:42:04 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:42:05 - INFO -   Iteration 9 score: 0.0
2025-04-01 18:42:06 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:42:07 - INFO -   Iteration 10 score: 0.0
2025-04-01 18:42:08 - INFO - Completed processing for entry ID 13
2025-04-01 18:42:08 - INFO - Processing entry 14/35 (ID: 14) - 37.1% complete
2025-04-01 18:42:08 - INFO -   Checking original text for entry 14...
2025-04-01 18:42:09 - INFO -   Original text score: 0.0
2025-04-01 18:42:09 - INFO -   Checking summarized text for entry 14...
2025-04-01 18:42:10 - INFO -   Summarized text score: 100.0
2025-04-01 18:42:10 - INFO -   Processing 10 iterations for entry 14...
2025-04-01 18:42:10 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:42:12 - INFO -   Iteration 1 score: 100.0
2025-04-01 18:42:13 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:42:14 - INFO -   Iteration 2 score: 100.0
2025-04-01 18:42:15 - INFO -   Checking iteration 3/10 (30.0%)...
2025-04-01 18:42:16 - INFO -   Iteration 3 score: 100.0
2025-04-01 18:42:17 - INFO -   Checking iteration 4/10 (40.0%)...
2025-04-01 18:42:19 - INFO -   Iteration 4 score: 100.0
2025-04-01 18:42:20 - INFO -   Checking iteration 5/10 (50.0%)...
2025-04-01 18:42:21 - INFO -   Iteration 5 score: 100.0
2025-04-01 18:42:22 - INFO -   Checking iteration 6/10 (60.0%)...
2025-04-01 18:42:23 - INFO -   Iteration 6 score: 100.0
2025-04-01 18:42:24 - INFO -   Checking iteration 7/10 (70.0%)...
2025-04-01 18:42:25 - INFO -   Iteration 7 score: 100.0
2025-04-01 18:42:26 - INFO -   Checking iteration 8/10 (80.0%)...
2025-04-01 18:42:27 - INFO -   Iteration 8 score: 100.0
2025-04-01 18:42:28 - INFO -   Checking iteration 9/10 (90.0%)...
2025-04-01 18:42:30 - INFO -   Iteration 9 score: 100.0
2025-04-01 18:42:31 - INFO -   Checking iteration 10/10 (100.0%)...
2025-04-01 18:42:32 - INFO -   Iteration 10 score: 100.0
2025-04-01 18:42:33 - INFO - Completed processing for entry ID 14
2025-04-01 18:42:33 - INFO - Processing entry 15/35 (ID: 15) - 40.0% complete
2025-04-01 18:42:33 - INFO -   Checking original text for entry 15...
2025-04-01 18:42:34 - INFO -   Original text score: 0.0
2025-04-01 18:42:34 - INFO -   Checking summarized text for entry 15...
2025-04-01 18:42:35 - INFO -   Summarized text score: 0.0
2025-04-01 18:42:35 - INFO -   Processing 10 iterations for entry 15...
2025-04-01 18:42:35 - INFO -   Checking iteration 1/10 (10.0%)...
2025-04-01 18:42:37 - INFO -   Iteration 1 score: 0.0
2025-04-01 18:42:38 - INFO -   Checking iteration 2/10 (20.0%)...
2025-04-01 18:42:39 - INFO -   Iteration 2 score: 0.0
