Once upon a time in the 1969		 99.40644073486328		 -4.5652337074279785
Once upon a time in 1987 there		 99.38473510742188		 -4.8433629989624025
Once upon a time in 1995 there		 98.62006378173828		 -4.849753093719483
Once upon a time there used a man named		 98.47265625		 -4.823847225734165
Once upon a time in 1986 there		 98.42857360839844		 -4.85124568939209
Once upon a time in an enchanted kingdom called		 98.36547088623047		 -4.65162672315325
Once upon a time in 1979 there		 98.33203125		 -4.845758628845215
Once upon a time I used this blog mostly		 98.24518585205078		 -4.443503958838327
Once upon a time, there used a place		 97.96011352539062		 -4.287071398326328
Once upon a time there used a man called		 97.41938781738281		 -4.823847225734165
Once upon a time, the word â€˜b		 97.34513854980469		 -4.2330238819122314
Once upon a time in 2006 there		 97.3287582397461		 -4.843300724029541
Once upon a time, the word â€˜c		 96.95832061767578		 -4.2330238819122314
Once upon a time in America there used be		 96.66771697998047		 -4.526285818644932
Once upon a time in a village of India		 96.63370513916016		 -4.491735390254429
Once upon a time there lived three little sisters		 96.05953216552734		 -4.684314864022391
Once upon a time in 1999 there		 96.02230072021484		 -4.829740524291992
Once upon a time in Americaâ€™s capital there		 95.8753890991211		 -4.777054309844971
Once upon a time in 1989 there		 95.74486541748047		 -4.83634090423584
Once upon a time in 1976 a		 95.68425750732422		 -4.876174545288086
Once upon a time in the 1996		 95.56515502929688		 -4.5652337074279785
Once upon a time in 1985 there		 95.51394653320312		 -4.850529479980469
Once upon a time in America the word â€œ		 95.45403289794922		 -4.638507452878085
Once upon a time there used be an idea		 95.31835174560547		 -4.695788587842669
Once upon a time there used a man who		 94.96050262451172		 -4.823847225734165
Once upon a time in 2010 there		 94.88632202148438		 -4.837432193756103
Once upon a time, the word â€˜h		 94.84158325195312		 -4.2330238819122314
Once upon a time in the 1989		 93.94072723388672		 -4.5652337074279785
Once upon a time in an enchanted garden there		 93.7374496459961		 -4.670054844447544
Once upon a time in an old castle lived		 93.70844268798828		 -4.49559041431972
Once upon a time in 1970s		 93.69477081298828		 -4.858420658111572
Once upon a time in America a group calling		 93.58238983154297		 -4.528056178774152
Once upon a time in 1972 a		 93.56306457519531		 -4.874516296386719
Once upon a time in 2011 there		 93.19154357910156		 -4.825583457946777
Once upon a time in an enchanted garden a		 93.15480041503906		 -4.670054844447544
Once upon a time there used be a beautiful		 93.01764678955078		 -4.655807426997593
Once upon a time in 1986 I		 92.81198120117188		 -4.85124568939209
Once upon a time in 1979 I		 92.59251403808594		 -4.845758628845215
Once upon a time in 1988 I		 92.31310272216797		 -4.848622989654541
Once upon a time in 2008 there		 92.2947006225586		 -4.821983337402344
Once upon a time in 1978 a		 92.08023071289062		 -4.86945276260376
Once upon a time there were 3 bears		 91.65933227539062		 -4.404663165410359
Once upon a time in 2009 there		 91.36248016357422		 -4.819257736206055
Once upon a time there used be an island		 91.32410430908203		 -4.695788587842669
Once upon a time in an enchanted land far		 91.1478271484375		 -4.581587621143886
Once upon a time there used be only		 90.78589630126953		 -4.739411354064941
Once upon a time I used this blog primarily		 90.74901580810547		 -4.443503958838327
Once upon a time in the 1979		 90.59461975097656		 -4.5652337074279785
Once upon a time in an ancient kingdom far		 90.58429718017578		 -4.5160494191305975
Once upon a time in 2005 a		 90.47935485839844		 -4.84719877243042
Once upon a time there existed the Kingdom Of		 90.33454895019531		 -4.500133786882673
Once upon a time in 1987 I		 90.30754852294922		 -4.8433629989624025
Once upon a time in 1998 I		 89.87919616699219		 -4.843916893005371
Once upon a time I used the phrase â€˜		 89.83489227294922		 -4.429650902748108
Once upon a time in 2006 a		 89.6078872680664		 -4.843300724029541
Once upon a time there existed the Kingdom.		 89.12873840332031		 -4.500133786882673
Once upon a time in 1997 I		 88.78197479248047		 -4.847573852539062
Once upon a time I lived and taught high		 88.7384262084961		 -4.474849360329764
Once upon a time in 2007 a		 88.4008560180664		 -4.842368698120117
Once upon a time there existed the perfect city		 88.15254211425781		 -4.497890131814139
Once upon a time I used a Macintosh		 88.10858917236328		 -4.49754802385966
Once upon a time in an ancient country far		 87.95452880859375		 -4.529549700873239
Once upon a time in 1996 I		 87.91155242919922		 -4.8428973197937015
Once upon a time in 2014 we		 87.85958862304688		 -4.811781597137451
Once upon a time in 1986 a		 87.72437286376953		 -4.85124568939209
Once upon a time in the 1999		 87.71404266357422		 -4.5652337074279785
Once upon a time in Americaâ€™s great experiment		 87.7135009765625		 -4.757846069335938
Once upon a time, the word â€˜s		 87.37774658203125		 -4.2330238819122314
Once upon a time in 2006 I		 87.34600067138672		 -4.843300724029541
Once upon a time in the early 197		 87.28030395507812		 -4.346977194150289
Once upon a time in Americaâ€™s great state		 87.198974609375		 -4.757846069335938
Once upon a time in 1989 I		 87.19065856933594		 -4.83634090423584
Once upon a time in 1995 I		 87.08927154541016		 -4.849753093719483
Once upon a time in 1995 a		 87.03878784179688		 -4.849753093719483
Once upon a time there used be two types		 86.86775970458984		 -4.7127750260489325
Once upon a time in 1985 a		 86.68763732910156		 -4.850529479980469
Once upon a time in 1985 I		 86.66031646728516		 -4.850529479980469
Once upon a time I used the term â€˜		 86.50331115722656		 -4.409831714630127
Once upon a time in the early 198		 86.44508361816406		 -4.346977194150289
Once upon a time in 2010 a		 86.3896255493164		 -4.837432193756103
Once upon a time in an enchanted garden in		 86.30459594726562		 -4.670054844447544
Once upon a time in Americaâ€™s great cities		 86.28628540039062		 -4.757846069335938
Once upon a time in 1997 a		 86.24021911621094		 -4.847573852539062
Once upon a time in the far, very		 86.1436767578125		 -4.372578178133283
Once upon a time in 2005 I		 86.03050231933594		 -4.84719877243042
Once upon a time in 2007 I		 85.9910888671875		 -4.842368698120117
Once upon a time there lived a little mouse		 85.93419647216797		 -4.4734630925314764
Once upon a time in an enchanted forest far		 85.86054992675781		 -4.605240276881626
Once upon a time in 2013 there		 85.85150146484375		 -4.807901287078858
Once upon a time in 2014 there		 85.7987060546875		 -4.811781597137451
Once upon a time in 1979 a		 85.74456024169922		 -4.845758628845215
Once upon a time in a galaxy called America		 85.45732116699219		 -4.3887525626591275
Once upon a time in Americaâ€™s capital		 85.34871673583984		 -4.813755300309923
Once upon a time in a far, dark		 85.28744506835938		 -4.482926436832973
Once upon a time in 2011 a		 85.25759887695312		 -4.825583457946777
Once upon a time there used be two kinds		 85.21504974365234		 -4.7127750260489325
Once upon a time in an era not that		 85.15582275390625		 -4.547653368541172
Once upon a time in 2010 when		 85.0267562866211		 -4.837432193756103
Once upon a time in 2009 a		 84.99983978271484		 -4.819257736206055
Once upon a time in 1996 a		 84.9387435913086		 -4.8428973197937015
Once upon a time I lived on 10		 84.80696868896484		 -4.529467463493347
Once upon a time in 1970 a		 84.78889465332031		 -4.858420658111572
Once upon a time in 1998 a		 84.60234832763672		 -4.843916893005371
Once upon a time in the far away kingdom		 84.53150177001953		 -4.381840569632394
Once upon a time in America a group known		 84.3014144897461		 -4.528056178774152
Once upon a time in a land called â€œ		 84.29976654052734		 -4.5321598486466845
Once upon a time in 2010 I		 84.25146484375		 -4.837432193756103
Once upon a time in 1988 a		 84.24198150634766		 -4.848622989654541
Once upon a time I lived on 5		 84.02362060546875		 -4.529467463493347
Once upon a time in the early 199		 84.01937866210938		 -4.346977194150289
Once upon a time in an old country church		 83.79308319091797		 -4.504012039729527
Once upon a time there lived two friends named		 83.49872589111328		 -4.6051563535417825
Once upon a time there used be an ancient		 83.4862289428711		 -4.695788587842669
Once upon a time in 2012 there		 83.45466613769531		 -4.800406455993652
Once upon a time there used be only three		 83.45219421386719		 -4.706424576895578
Once upon a time in the 1967		 83.32598876953125		 -4.5652337074279785
Once upon a time I used my blog a		 83.07925415039062		 -4.4602632863180975
Once upon a time there lived three friends:		 83.0438461303711		 -4.684038502829416
Once upon a time, a group called â€˜		 82.98680877685547		 -4.214842629432678
Once upon a time in 1987 a		 82.69181060791016		 -4.8433629989624025
Once upon a time in 2008 a		 82.6684341430664		 -4.821983337402344
Once upon a time in a galaxy called â€œ		 82.57124328613281		 -4.438968680121682
Once upon a time in 1999 a		 82.54671478271484		 -4.829740524291992
Once upon a time, there used a little		 82.50177764892578		 -4.287071398326328
Once upon a time there existed an evil sor		 82.17073059082031		 -4.370128972189767
Once upon a time I lived with 6		 82.09674835205078		 -4.508403539657593
Once upon a time in 1976 the		 81.90773010253906		 -4.876174545288086
Once upon a time, there used a small		 81.75333404541016		 -4.287071398326328
Once upon a time in 1999 I		 81.42633056640625		 -4.829740524291992
Once upon a time in 1989 a		 81.30194854736328		 -4.83634090423584
Once upon a time in Americaâ€™s capital of		 81.20159912109375		 -4.777054309844971
Once upon a time there lived three young brothers		 80.6911849975586		 -4.644434860774449
Once upon a time there lived three friends.		 80.63583374023438		 -4.684038502829416
Once upon a time in 1970â€™s		 80.56438446044922		 -5.096578538417816
Once upon a time there lived three friends in		 80.49215698242188		 -4.684038502829416
Once upon a time in the far off kingdom		 80.48892974853516		 -4.3502410139356344
Once upon a time in the far, wide		 80.41727447509766		 -4.372578178133283
Once upon a time in 2008 I		 80.25255584716797		 -4.821983337402344
Once upon a time in 1972 the		 80.19873046875		 -4.874516296386719
Once upon a time I lived on 4		 80.02896118164062		 -4.529467463493347
Once upon a time there lived two little brothers		 80.0082015991211		 -4.614029952457973
Once upon a time I lived on 3		 79.83123016357422		 -4.529467463493347
Once upon a time I lived with 5		 79.81425476074219		 -4.508403539657593
Once upon a time in 1978 the		 79.7304916381836		 -4.86945276260376
Once upon a time there used be an old		 79.34603118896484		 -4.695788587842669
Once upon a time there existed the perfect place		 79.12545776367188		 -4.497890131814139
Once upon a time in 2014 a		 79.11334228515625		 -4.811781597137451
Once upon a time there lived two little sisters		 79.02986907958984		 -4.614029952457973
Once upon a time there lived in an Indian		 78.98273468017578		 -4.531957183565412
Once upon a time in America there lived three		 78.89337921142578		 -4.5314686979566305
Once upon a time in 2011 I		 78.83106994628906		 -4.825583457946777
Once upon a time in a land called India		 78.78007507324219		 -4.471540314810617
Once upon a time in a village there once		 78.52489471435547		 -4.501334394727435
Once upon a time there were 10 little		 78.51081848144531		 -4.423859556516011
Once upon a time in the not so recent		 78.46927642822266		 -4.366668769291469
Once upon a time in an enchanted kingdom there		 78.12825012207031		 -4.65162672315325
Once upon a time there were 5 little		 78.08888244628906		 -4.415439446767171
Once upon a time I used the word â€˜		 77.97350311279297		 -4.331274127960205
Once upon a time, the word â€œf		 77.87748718261719		 -4.231046026403254
Once upon a time there lived three little girls		 77.8581771850586		 -4.684314864022391
Once upon a time in a far, remote		 77.6642837524414		 -4.482926436832973
Once upon a time in 2005 the		 77.60839080810547		 -4.84719877243042
Once upon a time, the word â€œg		 77.1355209350586		 -4.231046026403254
Once upon a time in a village, lived		 77.05501556396484		 -4.443435430526733
Once upon a time, there used a man		 77.04083251953125		 -4.287071398326328
Once upon a time in 2009 I		 76.93550872802734		 -4.819257736206055
Once upon a time in 1995 the		 76.7232437133789		 -4.849753093719483
Once upon a time there were 4 little		 76.7020263671875		 -4.410630822181702
Once upon a time in 2013 a		 76.68169403076172		 -4.807901287078858
Once upon a time in a land of make		 76.67420196533203		 -4.395296505519322
Once upon a time in 1997 the		 76.52812957763672		 -4.847573852539062
Once upon a time I lived on 2		 76.50565338134766		 -4.529467463493347
Once upon a time in a land called America		 76.47848510742188		 -4.471540314810617
Once upon a time in 2006 the		 76.08212280273438		 -4.843300724029541
Once upon a time, the word â€œc		 75.95630645751953		 -4.231046026403254
Once upon a time in a land that time		 75.94312286376953		 -4.421884945460728
Once upon a time in America there lived many		 75.85423278808594		 -4.5314686979566305
Once upon a time I lived and breathed photography		 75.55879974365234		 -4.417796441486904
Once upon a time in 1985 the		 75.53109741210938		 -4.850529479980469
Once upon a time in 2007 the		 75.5098876953125		 -4.842368698120117
Once upon a time in 2011 when		 75.4206771850586		 -4.825583457946777
Once upon a time in the faraway Kingdom		 75.40287780761719		 -4.363173314503261
Once upon a time there lived three young ladies		 75.22306823730469		 -4.644434860774449
Once upon a time there used to a be		 75.22281646728516		 -4.472958190100534
Once upon a time in 1988 the		 75.09308624267578		 -4.848622989654541
Once upon a time there used be a little		 75.07389068603516		 -4.655807426997593
Once upon a time in 2009 when		 75.04486846923828		 -4.819257736206055
Once upon a time in 1986 the		 74.9648208618164		 -4.85124568939209
Once upon a time in a land not that		 74.96286010742188		 -4.478455679757254
Once upon a time in 1998 the		 74.82936096191406		 -4.843916893005371
Once upon a time there were three little bears		 74.75140380859375		 -4.242220980780465
Once upon a time in a small town lived		 74.75119018554688		 -4.3798127855573386
Once upon a time in an enchanted place called		 74.63101959228516		 -4.620253358568464
Once upon a time in 2014 I		 74.60682678222656		 -4.811781597137451
Once upon a time there used to only two		 74.5898208618164		 -4.4814136028289795
Once upon a time in 1996 the		 74.49026489257812		 -4.8428973197937015
Once upon a time in a village in Japan		 74.44676971435547		 -4.489960704530988
Once upon a time in 2012 a		 74.39807891845703		 -4.800406455993652
Once upon a time there lived in an English		 74.32815551757812		 -4.531957183565412
Once upon a time there were four little rabbits		 74.31327056884766		 -4.275436469486782
Once upon a time, the word â€œb		 74.2553939819336		 -4.231046026403254
Once upon a time, a long, LONG		 74.1274642944336		 -4.159339257649013
Once upon a time I had this great blog		 74.07086181640625		 -4.291422264916556
Once upon a time in a village of ancient		 73.95813751220703		 -4.491735390254429
Once upon a time in the land known today		 73.71562194824219		 -4.333777802331107
Once upon a time in 2013 I		 73.42921447753906		 -4.807901287078858
Once upon a time I used the phrase â€œ		 73.41216278076172		 -4.441717689687556
Once upon a time in an era long,		 73.39694213867188		 -4.516638449260166
Once upon a time in an era not too		 73.39498138427734		 -4.547653368541172
Once upon a time there were four little pigs		 73.38014221191406		 -4.275436469486782
Once upon a time in 2008 when		 73.3045654296875		 -4.821983337402344
Once upon a time in 1979 the		 73.27122497558594		 -4.845758628845215
Once upon a time I lived with 4		 73.2519760131836		 -4.508403539657593
Once upon a time there used to live three		 73.10137939453125		 -4.481453929628644
Once upon a time in America a little old		 73.06465148925781		 -4.545318228857858
Once upon a time there lived three friends who		 73.02870178222656		 -4.684038502829416
Once upon a time in 1987 the		 73.00881958007812		 -4.8433629989624025
Once upon a time in a far, away		 72.95856475830078		 -4.482926436832973
Once upon a time there existed the perfect world		 72.8343734741211		 -4.497890131814139
Once upon a time I used a program for		 72.8150634765625		 -4.454212052481515
Once upon a time there used be only two		 72.6103286743164		 -4.706424576895578
Once upon a time I lived with 3		 72.47224426269531		 -4.508403539657593
Once upon a time I lived a simple country		 72.29976654052734		 -4.4304030282156805
Once upon a time there existed two types or		 72.29576110839844		 -4.433491468429565
Once upon a time I used the term â€œ		 72.25416564941406		 -4.422511881048029
Once upon a time in a village called â€œ		 72.20174407958984		 -4.4769838506525215
Once upon a time I used my computer only		 72.0724105834961		 -4.419483116694859
Once upon a time there were 5 kids		 72.01229858398438		 -4.415439446767171
Once upon a time in the far away country		 71.75833129882812		 -4.381840569632394
Once upon a time there lived two sisters named		 71.49299621582031		 -4.57822983605521
Once upon a time in 1989 the		 71.21382904052734		 -4.83634090423584
Once upon a time in Americaâ€™s heart,		 71.13651275634766		 -4.797139883041382
Once upon a time there lived in India three		 71.12382507324219		 -4.539387464523315
Once upon a time I used my camera a		 70.9933090209961		 -4.431748356137957
Once upon a time, there lived three friends		 70.92759704589844		 -4.231148208890643
Once upon a time in an era not long		 70.87432098388672		 -4.547653368541172
Once upon a time, in 1976		 70.75016021728516		 -4.435415649414063
Once upon a time, there lived three little		 70.70345306396484		 -4.231148208890643
Once upon a time in 1999 the		 70.68689727783203		 -4.829740524291992
Once upon a time there were 3 little		 70.4806137084961		 -4.404663165410359
Once upon a time there existed two brothers named		 70.47840118408203		 -4.474385159356253
Once upon a time in the not so very		 70.450439453125		 -4.366668769291469
Once upon a time I lived with 2		 70.41665649414062		 -4.508403539657593
Once upon a time there lived three sisters in		 70.280029296875		 -4.656908784593854
Once upon a time in 2012 I		 70.27922058105469		 -4.800406455993652
Once upon a time in a land called New		 70.01087188720703		 -4.471540314810617
Once upon a time in 2013 when		 69.9426040649414		 -4.807901287078858
Once upon a time, there lived three beautiful		 69.6598892211914		 -4.231148208890643
Once upon a time, the word â€œs		 69.62382507324219		 -4.231046026403254
Once upon a time there lived an elderly couple		 69.57789611816406		 -4.568465607506888
Once upon a time I used my own website		 69.5054702758789		 -4.381993634360177
Once upon a time there lived three friends,		 69.32686614990234		 -4.684038502829416
Once upon a time there were 4 brothers		 69.31096649169922		 -4.410630822181702
Once upon a time in an enchanted place in		 69.22386932373047		 -4.620253358568464
Once upon a time I used a Mac for		 69.05121612548828		 -4.455043860844204
Once upon a time, a group called â€œ		 68.85630798339844		 -4.241522160443393
Once upon a time, in the early â€™		 68.79916381835938		 -4.035699415206909
Once upon a time there were 2 little		 68.6827392578125		 -4.398853143056233
Once upon a time I used a program named		 68.67317962646484		 -4.454212052481515
Once upon a time in the land faraway		 68.59502410888672		 -4.358054127011981
Once upon a time there existed the perfect man		 68.58834838867188		 -4.497890131814139
Once upon a time in the land that time		 68.49239349365234		 -4.302683421543667
Once upon a time there were three little kittens		 68.4848861694336		 -4.242220980780465
